session_id,channel,n,n_valid,n_missing,mean,sd,median,mad,trimmed_mean_10,q1,q3,iqr,min,max,skewness,kurtosis
multi_1728654410.9892302,ay,3268,3268,0,0.007460159118727051,0.7994927716477259,-0.0084,0.2041543254882214,-0.04765141437308869,-0.187725,0.1082,0.295925,-2.1362,3.6256,1.1217861066748647,3.833606500887811
multi_1728654410.9892302,az,3268,3268,0,0.013127141982864134,0.5543321013771751,0.03,0.22505901676915036,0.028869151376146793,-0.1259,0.1781,0.30400000000000005,-3.3886,2.0563,-0.5682742480114512,5.245437473131837
multi_1728654410.9892302,wx,3268,3268,0,-0.0009754283965728274,0.05744153652564289,-0.0036,0.022832074164986272,-0.0015014908256880738,-0.017125,0.0135,0.030625,-0.1971,0.2358,0.19738519362938906,3.044101429942298
multi_1728654410.9892302,wy,3268,3268,0,0.0044480416156670735,0.12032845847015661,0.008,0.05396672075360391,0.011550573394495414,-0.025225,0.0485,0.073725,-0.5612,0.6404,-0.8660368966035867,4.459909036511622
multi_1728654410.9892302,wz,3268,3268,0,0.00041285189718482214,0.06506388558402572,0.0,0.016901665290963864,-0.00023126911314984725,-0.0118,0.0107,0.0225,-0.3267,0.2574,-0.14816101482538857,6.2551409425418925
multi_1728654410.9892302,yaw,3268,3268,0,1.3783576499388004,2.7301818054276756,3.0721999999999996,0.05693192519061543,1.7188803134556576,-2.8697,3.1024,5.972099999999999,-3.1408,3.1411,-0.989639320477114,-1.0162179195058436
multi_1728654410.9892302,pitch,3268,3268,0,1.459644859241126,0.01842214670792214,1.4619,0.01586384373800984,1.4599939602446481,1.4468,1.4712,0.024399999999999977,1.4062,1.4945,-0.34048758285038067,-0.07585896856038943
multi_1728654410.9892302,roll,3268,3268,0,2.6063850367197063,1.4487759648708982,2.9971,0.04655370966107604,2.9746574923547398,2.9319,3.022625,0.09072499999999994,-3.1413,3.1413,-3.636051392714621,11.294505754903685
multi_1728654410.9892302,acc_mag,3268,3268,0,0.6761237156808318,0.7786675554172708,0.28254581929308387,0.25148414787884477,0.5280833561355117,0.1608687974717285,1.0159865355885622,0.8551177381168338,0.019277188591700814,4.795720273327042,1.7200049283793377,2.746165364327454
multi_1728654410.9892302,gravity_mag,3268,3268,0,1.002779692327438,0.08702505262712537,0.9989929228923937,0.022516074679027002,0.9957384546739282,0.9800425052711321,1.0122418732691219,0.032199367997989725,0.773039378039696,1.403830445602317,1.2331463475748992,3.8565821443860546
multi_1728654410.9892302,gyro_mag,3268,3268,0,0.10077621815494515,0.10896667317820193,0.04778905940722775,0.044417946745194885,0.08127724614881914,0.02620300411597759,0.14697336396112734,0.12077035984514975,0.0031780497164141407,0.6555710869158279,1.6584802746145737,2.5923172692240533
multi_1728654671.250972,gFx,3233,3233,0,0.020904206619239096,0.029714563317344303,0.0249,0.013343419966550418,0.02332814070351759,0.0145,0.0331,0.0186,-0.2226,0.2272,-1.3392503869503627,8.248407406893818
multi_1728654671.250972,gFy,3233,3233,0,-0.9893978966903804,0.15501812684018623,-0.9804,0.017494706178365987,-0.9826781600309239,-0.9971,-0.9726,0.024499999999999966,-2.4041,-0.372,-4.127342653456598,30.12866656579213
multi_1728654671.250972,gFz,3233,3233,0,0.1507720074234457,0.10939706546401763,0.1686,0.05589410363766121,0.15756269810591417,0.1092,0.2005,0.0913,-0.7415,0.9659,-0.4670991269948578,12.7528784325416
multi_1728654671.250972,ax,3233,3233,0,-0.044989483451902255,0.2593998467894073,-0.0369,0.12587292835112562,-0.04504143795902591,-0.1321,0.0371,0.1692,-1.4182,1.6666,0.1399127913549376,6.180334299469873
multi_1728654671.250972,ay,3233,3233,0,0.02621574389112279,1.4724255276252256,-0.0046,0.18176703198878677,-0.029274101275608814,-0.1549,0.084,0.2389,-6.1151,15.5385,4.247271030571179,32.216791309043735
multi_1728654671.250972,az,3233,3233,0,0.0026821218682338403,0.88211517438177,0.0132,0.1728714186777532,0.009540510243525327,-0.099,0.1334,0.2324,-6.9804,6.2224,-0.11144318996537066,17.219050154869098
multi_1728654671.250972,wx,3233,3233,0,-0.0034986699659758738,0.09945204897155892,-0.0021,0.02283207416498627,-0.003779396984924623,-0.0184,0.0121,0.0305,-0.5791,0.8904,1.1856096183377527,14.372146872596666
multi_1728654671.250972,wy,3233,3233,0,0.004108660686668729,0.07020581574784801,0.007,0.040030259899651255,0.0065295322767684565,-0.0208,0.0323,0.0531,-0.3349,0.2232,-0.7333419511879281,3.385736312752295
multi_1728654671.250972,wz,3233,3233,0,5.938756572842525e-05,0.03414010445102341,-0.0003,0.0152708028506077,0.0005314650173946664,-0.0093,0.012,0.0213,-0.1389,0.1686,0.0764901096414473,2.563373510397926
multi_1728654671.250972,yaw,3233,3233,0,2.8377040519641197,0.10825418839923699,2.887,0.04447806655516777,2.8445091225357557,2.7613,2.901,0.13969999999999994,2.5138,3.0772,-0.6637041437916484,-0.09381701677050058
multi_1728654671.250972,pitch,3233,3233,0,1.4174550262913705,0.043311401146972545,1.4187,0.06627231916720035,1.4167139157325086,1.3681,1.4579,0.08979999999999988,1.3608,1.4942,-0.021028265743276018,-1.614133636253643
multi_1728654671.250972,roll,3233,3233,0,2.380739251469224,1.8695799070915118,3.0191,0.02920726370456076,2.974130537301894,2.975,3.0325,0.05750000000000011,-3.1407,3.1403,-2.5916046447795935,4.726076785306723
multi_1728654671.250972,acc_mag,3233,3233,0,0.7865093975094712,1.5483485781873276,0.27394023070735707,0.29618557327696715,0.41942981841376714,0.10550573444130892,0.6927716867771084,0.5872659523357995,0.017422973339817748,17.046851853054864,4.509858657083207,25.424210656484302
multi_1728654671.250972,gravity_mag,3233,3233,0,1.006916917899383,0.15834564419263067,0.9992819672144595,0.017855506782101436,0.9978329179752062,0.9855535551150937,1.0095183455490049,0.0239647904339112,0.37465057053206263,2.579159229283838,4.487597477949406,32.32083973277866
multi_1728654671.250972,gyro_mag,3233,3233,0,0.0822615203371638,0.09615194329228446,0.04932727440270747,0.05260524341746535,0.0631264713328209,0.019847669888427708,0.10602400671546044,0.08617633682703274,0.002437211521390788,0.9221670184950229,2.8303264282223743,11.67706447624129
multi_1728655083.039422,gFx,3216,3216,0,0.02747136194029851,0.07906548682959094,0.03095,0.06656883961090151,0.029131157731157736,-0.016050000000000002,0.074525,0.09057499999999999,-0.2345,0.257,-0.23120710052109367,0.5934831491565595
multi_1728655083.039422,gFy,3216,3216,0,-0.9843697761194029,0.05325386479666898,-0.9827,0.03380333058192779,-0.9830897047397047,-1.0063,-0.9613,0.04499999999999993,-1.229,-0.7489,-0.2803047096740444,2.5749080037558567
multi_1728655083.039422,gFz,3216,3216,0,0.1584643656716418,0.06731302286380036,0.16825,0.06189864262260889,0.15992074592074593,0.1129,0.2003,0.0874,-0.0757,0.394,-0.23294910594141857,0.2094898746164433
multi_1728655083.039422,ax,3216,3216,0,-0.06249860074626865,0.6468227605886019,-0.0532,0.5384811257612345,-0.06351328671328667,-0.4356,0.287,0.7225999999999999,-1.9288,2.0243,0.05780039578188829,0.852720250460743
multi_1728655083.039422,ay,3216,3216,0,-0.01215593905472637,0.5235702236449072,-0.0071,0.33239941738895595,-0.01847781662781663,-0.2408,0.205125,0.445925,-2.2568,2.3204,0.17705845724731015,2.395508028744599
multi_1728655083.039422,az,3216,3216,0,0.017983519900497513,0.4399672071218828,0.01985,0.3378109154865014,0.0189001554001554,-0.2102,0.245325,0.45552499999999996,-1.5182,1.7309,0.0032739340961180914,1.1878675640204062
