time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll
2024-10-11T12:15:34.317Z,-0.0094,-0.9921,0.1571,0.0355,0.0670,-0.1727,-0.0143,0.0429,-0.0025,-2.3318,1.4214,-3.1197
2024-10-11T12:15:34.328Z,-0.0107,-0.9899,0.1531,0.0695,0.0244,-0.0662,-0.0157,0.0428,-0.0024,-2.3320,1.4218,-3.1186
2024-10-11T12:15:34.337Z,-0.0100,-0.9881,0.1531,0.0695,0.0244,-0.0662,-0.0160,0.0431,-0.0035,-2.3320,1.4218,-3.1186
2024-10-11T12:15:34.348Z,-0.0054,-0.9870,0.1505,0.0695,0.0244,-0.0662,-0.0162,0.0466,-0.0052,-2.3320,1.4218,-3.1186
2024-10-11T12:15:34.359Z,-0.0062,-0.9852,0.1476,0.0145,-0.0362,-0.0016,-0.0157,0.0440,-0.0038,-2.3315,1.4222,-3.1181
2024-10-11T12:15:34.368Z,-0.0057,-0.9853,0.1433,0.0145,-0.0362,-0.0016,-0.0162,0.0440,-0.0076,-2.3315,1.4222,-3.1181
2024-10-11T12:15:34.378Z,-0.0036,-0.9852,0.1408,0.0145,-0.0362,-0.0016,-0.0137,0.0428,-0.0094,-2.3315,1.4222,-3.1181
2024-10-11T12:15:34.388Z,-0.0027,-0.9844,0.1388,-0.0060,-0.0393,0.0777,-0.0134,0.0438,-0.0097,-2.3302,1.4226,-3.1183
2024-10-11T12:15:34.397Z,-0.0001,-0.9836,0.1354,-0.0060,-0.0393,0.0777,-0.0133,0.0419,-0.0092,-2.3302,1.4226,-3.1183
2024-10-11T12:15:34.410Z,0.0024,-0.9846,0.1348,-0.0060,-0.0393,0.0777,-0.0110,0.0399,-0.0078,-2.3302,1.4226,-3.1183
2024-10-11T12:15:34.417Z,-0.0000,-0.9864,0.1288,-0.0494,-0.0424,0.1479,-0.0081,0.0431,-0.0090,-2.3289,1.4229,-3.1186
2024-10-11T12:15:34.427Z,0.0001,-0.9857,0.1281,-0.0494,-0.0424,0.1479,-0.0072,0.0405,-0.0072,-2.3289,1.4229,-3.1186
2024-10-11T12:15:34.437Z,-0.0021,-0.9861,0.1288,-0.0494,-0.0424,0.1479,-0.0053,0.0424,-0.0061,-2.3289,1.4229,-3.1186
2024-10-11T12:15:34.447Z,-0.0047,-0.9864,0.1276,0.0008,-0.0255,0.1870,-0.0062,0.0416,-0.0103,-2.3273,1.4231,-3.1193
2024-10-11T12:15:34.458Z,-0.0061,-0.9862,0.1313,0.0008,-0.0255,0.1870,-0.0057,0.0436,-0.0117,-2.3273,1.4231,-3.1193
2024-10-11T12:15:34.467Z,-0.0080,-0.9865,0.1315,0.0008,-0.0255,0.1870,-0.0039,0.0413,-0.0082,-2.3273,1.4231,-3.1193
2024-10-11T12:15:34.477Z,-0.0096,-0.9861,0.1288,0.0591,-0.0291,0.1733,-0.0016,0.0424,-0.0145,-2.3253,1.4232,-3.1202
2024-10-11T12:15:34.487Z,-0.0055,-0.9833,0.1330,0.0591,-0.0291,0.1733,0.0006,0.0399,-0.0101,-2.3253,1.4232,-3.1202
2024-10-11T12:15:34.497Z,-0.0044,-0.9847,0.1345,0.0591,-0.0291,0.1733,0.0017,0.0387,-0.0123,-2.3253,1.4232,-3.1202
2024-10-11T12:15:34.508Z,-0.0018,-0.9850,0.1370,0.0007,-0.0360,0.1108,0.0038,0.0376,-0.0110,-2.3228,1.4232,-3.1217
2024-10-11T12:15:34.517Z,-0.0027,-0.9829,0.1379,0.0007,-0.0360,0.1108,0.0029,0.0388,-0.0126,-2.3228,1.4232,-3.1217
2024-10-11T12:15:34.527Z,-0.0037,-0.9838,0.1401,0.0007,-0.0360,0.1108,0.0042,0.0381,-0.0130,-2.3228,1.4232,-3.1217
2024-10-11T12:15:34.537Z,-0.0046,-0.9849,0.1410,0.0115,-0.0531,0.0622,0.0042,0.0394,-0.0128,-2.3206,1.4232,-3.1230
2024-10-11T12:15:34.547Z,-0.0032,-0.9881,0.1441,0.0115,-0.0531,0.0622,0.0045,0.0373,-0.0132,-2.3206,1.4232,-3.1230
2024-10-11T12:15:34.559Z,-0.0025,-0.9879,0.1466,0.0115,-0.0531,0.0622,0.0060,0.0397,-0.0103,-2.3206,1.4232,-3.1230
2024-10-11T12:15:34.567Z,0.0003,-0.9890,0.1461,-0.0230,-0.0037,0.0008,0.0073,0.0374,-0.0125,-2.3186,1.4230,-3.1241
2024-10-11T12:15:34.577Z,0.0002,-0.9906,0.1465,-0.0230,-0.0037,0.0008,0.0058,0.0359,-0.0107,-2.3186,1.4230,-3.1241
2024-10-11T12:15:34.587Z,0.0018,-0.9906,0.1491,-0.0230,-0.0037,0.0008,0.0045,0.0338,-0.0100,-2.3186,1.4230,-3.1241
2024-10-11T12:15:34.598Z,0.0017,-0.9909,0.1495,-0.0308,0.0175,-0.0154,0.0033,0.0306,-0.0097,-2.3166,1.4229,-3.1253
2024-10-11T12:15:34.609Z,0.0085,-0.9924,0.1557,-0.0308,0.0175,-0.0154,0.0017,0.0286,-0.0083,-2.3166,1.4229,-3.1253
2024-10-11T12:15:34.617Z,0.0103,-0.9904,0.1592,-0.0308,0.0175,-0.0154,0.0006,0.0248,-0.0059,-2.3166,1.4229,-3.1253
2024-10-11T12:15:34.627Z,0.0056,-0.9915,0.1584,-0.1034,0.0219,-0.1160,-0.0004,0.0190,-0.0089,-2.3150,1.4228,-3.1263
2024-10-11T12:15:34.637Z,0.0067,-0.9904,0.1602,-0.1034,0.0219,-0.1160,-0.0012,0.0167,-0.0068,-2.3150,1.4228,-3.1263
2024-10-11T12:15:34.647Z,0.0062,-0.9880,0.1613,-0.1034,0.0219,-0.1160,-0.0021,0.0121,-0.0071,-2.3150,1.4228,-3.1263
2024-10-11T12:15:34.658Z,0.0099,-0.9870,0.1634,-0.1005,-0.0245,-0.1467,-0.0046,0.0035,-0.0095,-2.3135,1.4228,-3.1276
2024-10-11T12:15:34.667Z,0.0138,-0.9876,0.1624,-0.1005,-0.0245,-0.1467,-0.0079,0.0004,-0.0091,-2.3135,1.4228,-3.1276
2024-10-11T12:15:34.677Z,0.0174,-0.9894,0.1621,-0.1005,-0.0245,-0.1467,-0.0091,-0.0067,-0.0066,-2.3135,1.4228,-3.1276
2024-10-11T12:15:34.687Z,0.0172,-0.9896,0.1570,-0.1921,0.0010,-0.1163,-0.0086,-0.0124,-0.0093,-2.3120,1.4230,-3.1294
2024-10-11T12:15:34.697Z,0.0192,-0.9884,0.1545,-0.1921,0.0010,-0.1163,-0.0089,-0.0202,-0.0066,-2.3120,1.4230,-3.1294
2024-10-11T12:15:34.708Z,0.0195,-0.9876,0.1530,-0.1921,0.0010,-0.1163,-0.0082,-0.0249,-0.0090,-2.3120,1.4230,-3.1294
2024-10-11T12:15:34.717Z,0.0191,-0.9871,0.1472,-0.2109,-0.0249,-0.0341,-0.0103,-0.0295,-0.0074,-2.3103,1.4232,-3.1320
2024-10-11T12:15:34.727Z,0.0170,-0.9898,0.1424,-0.2109,-0.0249,-0.0341,-0.0076,-0.0332,-0.0072,-2.3103,1.4232,-3.1320
2024-10-11T12:15:34.737Z,0.0120,-0.9901,0.1418,-0.2109,-0.0249,-0.0341,-0.0064,-0.0331,-0.0048,-2.3103,1.4232,-3.1320
2024-10-11T12:15:34.747Z,0.0084,-0.9923,0.1397,-0.1019,0.0249,0.0570,-0.0074,-0.0320,-0.0056,-2.3089,1.4233,-3.1346
2024-10-11T12:15:34.758Z,0.0056,-0.9921,0.1375,-0.1019,0.0249,0.0570,-0.0066,-0.0265,-0.0046,-2.3089,1.4233,-3.1346
2024-10-11T12:15:34.767Z,0.0069,-0.9889,0.1394,-0.1019,0.0249,0.0570,-0.0031,-0.0243,-0.0007,-2.3089,1.4233,-3.1346
2024-10-11T12:15:34.777Z,0.0059,-0.9866,0.1368,-0.0676,-0.0154,0.0817,-0.0058,-0.0234,0.0007,-2.3081,1.4234,-3.1365
2024-10-11T12:15:34.787Z,0.0082,-0.9836,0.1361,-0.0676,-0.0154,0.0817,-0.0034,-0.0209,0.0006,-2.3081,1.4234,-3.1365
2024-10-11T12:15:34.797Z,0.0095,-0.9820,0.1395,-0.0676,-0.0154,0.0817,-0.0027,-0.0198,0.0034,-2.3081,1.4234,-3.1365
2024-10-11T12:15:34.809Z,0.0116,-0.9792,0.1406,-0.1111,-0.0898,0.0692,-0.0018,-0.0222,0.0019,-2.3081,1.4235,-3.1374
2024-10-11T12:15:34.817Z,0.0113,-0.9792,0.1414,-0.1111,-0.0898,0.0692,0.0017,-0.0245,0.0035,-2.3081,1.4235,-3.1374
2024-10-11T12:15:34.828Z,0.0083,-0.9802,0.1398,-0.1111,-0.0898,0.0692,0.0040,-0.0230,0.0057,-2.3081,1.4235,-3.1374
2024-10-11T12:15:34.837Z,0.0065,-0.9819,0.1425,-0.0796,-0.0732,0.0584,0.0057,-0.0256,0.0040,-2.3088,1.4235,-3.1377
2024-10-11T12:15:34.847Z,0.0014,-0.9858,0.1442,-0.0796,-0.0732,0.0584,0.0067,-0.0279,0.0044,-2.3088,1.4235,-3.1377
2024-10-11T12:15:34.858Z,0.0062,-0.9930,0.1446,-0.0796,-0.0732,0.0584,0.0064,-0.0299,0.0051,-2.3088,1.4235,-3.1377
2024-10-11T12:15:34.867Z,0.0056,-0.9938,0.1471,-0.0727,0.0503,0.0057,0.0075,-0.0297,0.0049,-2.3097,1.4233,-3.1378
2024-10-11T12:15:34.877Z,0.0075,-0.9957,0.1487,-0.0727,0.0503,0.0057,0.0088,-0.0328,0.0067,-2.3097,1.4233,-3.1378
2024-10-11T12:15:34.887Z,0.0048,-0.9952,0.1448,-0.0727,0.0503,0.0057,0.0100,-0.0312,0.0063,-2.3097,1.4233,-3.1378
2024-10-11T12:15:34.897Z,0.0042,-0.9937,0.1435,-0.0435,0.0564,0.0261,0.0107,-0.0327,0.0050,-2.3107,1.4231,-3.1380
2024-10-11T12:15:34.908Z,0.0033,-0.9911,0.1441,-0.0435,0.0564,0.0261,0.0130,-0.0372,0.0037,-2.3107,1.4231,-3.1380
2024-10-11T12:15:34.917Z,0.0051,-0.9876,0.1447,-0.0435,0.0564,0.0261,0.0129,-0.0369,0.0068,-2.3107,1.4231,-3.1380
2024-10-11T12:15:34.927Z,0.0033,-0.9836,0.1475,-0.0474,-0.0376,0.0107,0.0116,-0.0375,0.0025,-2.3117,1.4228,-3.1383
2024-10-11T12:15:34.937Z,0.0059,-0.9807,0.1471,-0.0474,-0.0376,0.0107,0.0112,-0.0427,0.0047,-2.3117,1.4228,-3.1383
2024-10-11T12:15:34.947Z,0.0011,-0.9786,0.1465,-0.0474,-0.0376,0.0107,0.0151,-0.0429,0.0026,-2.3117,1.4228,-3.1383
2024-10-11T12:15:34.958Z,0.0018,-0.9760,0.1457,-0.0146,-0.1181,0.0200,0.0152,-0.0436,0.0020,-2.3125,1.4224,-3.1391
2024-10-11T12:15:34.967Z,0.0004,-0.9772,0.1431,-0.0146,-0.1181,0.0200,0.0167,-0.0440,0.0030,-2.3125,1.4224,-3.1391
2024-10-11T12:15:34.977Z,-0.0017,-0.9783,0.1455,-0.0146,-0.1181,0.0200,0.0158,-0.0420,0.0023,-2.3125,1.4224,-3.1391
2024-10-11T12:15:34.987Z,-0.0020,-0.9789,0.1465,0.0251,-0.0997,0.0238,0.0188,-0.0395,0.0016,-2.3129,1.4219,-3.1402
2024-10-11T12:15:34.997Z,-0.0021,-0.9784,0.1462,0.0251,-0.0997,0.0238,0.0179,-0.0390,0.0031,-2.3129,1.4219,-3.1402
2024-10-11T12:15:35.008Z,-0.0045,-0.9787,0.1440,0.0251,-0.0997,0.0238,0.0161,-0.0362,0.0025,-2.3129,1.4219,-3.1402
2024-10-11T12:15:35.017Z,-0.0037,-0.9806,0.1458,0.0527,-0.0916,0.0488,0.0206,-0.0337,0.0043,-2.3133,1.4214,-3.1412
2024-10-11T12:15:35.028Z,0.0012,-0.9817,0.1465,0.0527,-0.0916,0.0488,0.0163,-0.0323,0.0026,-2.3133,1.4214,-3.1412
2024-10-11T12:15:35.038Z,0.0022,-0.9818,0.1468,0.0527,-0.0916,0.0488,0.0178,-0.0326,0.0011,-2.3133,1.4214,-3.1412
2024-10-11T12:15:35.048Z,0.0029,-0.9841,0.1488,-0.0275,-0.0549,0.0238,0.0195,-0.0293,-0.0001,-2.3139,1.4208,3.1413
2024-10-11T12:15:35.060Z,0.0025,-0.9855,0.1500,-0.0275,-0.0549,0.0238,0.0184,-0.0291,0.0011,-2.3139,1.4208,3.1413
2024-10-11T12:15:35.067Z,0.0008,-0.9857,0.1482,-0.0275,-0.0549,0.0238,0.0176,-0.0260,-0.0012,-2.3139,1.4208,3.1413
2024-10-11T12:15:35.077Z,-0.0022,-0.9877,0.1523,0.0211,-0.0236,-0.0016,0.0189,-0.0241,-0.0003,-2.3144,1.4203,3.1407
2024-10-11T12:15:35.087Z,0.0027,-0.9875,0.1541,0.0211,-0.0236,-0.0016,0.0180,-0.0242,-0.0008,-2.3144,1.4203,3.1407
2024-10-11T12:15:35.097Z,-0.0018,-0.9892,0.1584,0.0211,-0.0236,-0.0016,0.0205,-0.0223,0.0005,-2.3144,1.4203,3.1407
2024-10-11T12:15:35.109Z,-0.0017,-0.9911,0.1592,0.0289,0.0144,-0.0884,0.0181,-0.0169,-0.0023,-2.3147,1.4197,3.1401
2024-10-11T12:15:35.117Z,-0.0012,-0.9926,0.1625,0.0289,0.0144,-0.0884,0.0161,-0.0175,0.0012,-2.3147,1.4197,3.1401
2024-10-11T12:15:35.127Z,-0.0017,-0.9929,0.1621,0.0289,0.0144,-0.0884,0.0158,-0.0181,-0.0003,-2.3147,1.4197,3.1401
2024-10-11T12:15:35.137Z,-0.0026,-0.9946,0.1593,0.0262,0.0512,-0.0970,0.0144,-0.0160,0.0012,-2.3149,1.4192,3.1394
2024-10-11T12:15:35.147Z,-0.0069,-0.9934,0.1610,0.0262,0.0512,-0.0970,0.0181,-0.0125,0.0018,-2.3149,1.4192,3.1394
2024-10-11T12:15:35.158Z,-0.0042,-0.9933,0.1621,0.0262,0.0512,-0.0970,0.0141,-0.0132,-0.0005,-2.3149,1.4192,3.1394
2024-10-11T12:15:35.167Z,-0.0023,-0.9926,0.1639,0.0277,0.0507,-0.1151,0.0124,-0.0139,-0.0036,-2.3149,1.4187,3.1388
2024-10-11T12:15:35.177Z,0.0003,-0.9938,0.1655,0.0277,0.0507,-0.1151,0.0097,-0.0143,-0.0012,-2.3149,1.4187,3.1388
2024-10-11T12:15:35.187Z,0.0004,-0.9939,0.1631,0.0277,0.0507,-0.1151,0.0098,-0.0128,-0.0045,-2.3149,1.4187,3.1388
2024-10-11T12:15:35.197Z,0.0011,-0.9968,0.1627,0.0090,0.0697,-0.1037,0.0078,-0.0117,-0.0009,-2.3147,1.4183,3.1380
2024-10-11T12:15:35.208Z,-0.0027,-0.9979,0.1624,0.0090,0.0697,-0.1037,0.0083,-0.0131,-0.0016,-2.3147,1.4183,3.1380
2024-10-11T12:15:35.217Z,-0.0002,-0.9991,0.1611,0.0090,0.0697,-0.1037,0.0071,-0.0110,-0.0033,-2.3147,1.4183,3.1380
2024-10-11T12:15:35.227Z,-0.0018,-1.0025,0.1629,-0.0021,0.1190,-0.0960,0.0056,-0.0093,-0.0043,-2.3145,1.4180,3.1372
2024-10-11T12:15:35.237Z,-0.0034,-1.0032,0.1615,-0.0021,0.1190,-0.0960,0.0033,-0.0131,-0.0038,-2.3145,1.4180,3.1372
2024-10-11T12:15:35.247Z,0.0009,-0.9997,0.1611,-0.0021,0.1190,-0.0960,0.0015,-0.0092,-0.0032,-2.3145,1.4180,3.1372
2024-10-11T12:15:35.259Z,-0.0021,-0.9988,0.1586,0.0169,0.0959,-0.0718,-0.0006,-0.0098,-0.0026,-2.3143,1.4179,3.1364
2024-10-11T12:15:35.268Z,-0.0001,-0.9965,0.1582,0.0169,0.0959,-0.0718,-0.0016,-0.0080,-0.0036,-2.3143,1.4179,3.1364
