time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll
2024-10-11T14:16:29.751Z,0.0185,-0.9890,0.1227,-0.0302,-0.0965,-0.1275,-0.0087,-0.0074,-0.0011,2.8300,1.4605,2.9390
2024-10-11T14:16:29.761Z,0.0181,-0.9891,0.1236,-0.0302,-0.0965,-0.1275,-0.0108,-0.0051,-0.0010,2.8300,1.4605,2.9390
2024-10-11T14:16:29.771Z,0.0181,-0.9891,0.1236,0.0591,-0.0368,-0.1510,-0.0133,-0.0042,0.0020,2.8304,1.4608,2.9381
2024-10-11T14:16:29.781Z,0.0149,-0.9911,0.1226,0.0591,-0.0368,-0.1510,-0.0097,0.0015,-0.0019,2.8304,1.4608,2.9381
2024-10-11T14:16:29.792Z,0.0165,-0.9893,0.1175,0.0591,-0.0368,-0.1510,-0.0100,0.0048,0.0001,2.8304,1.4608,2.9381
2024-10-11T14:16:29.801Z,0.0145,-0.9902,0.1156,0.0697,-0.0429,-0.0967,-0.0050,0.0061,0.0011,2.8306,1.4610,2.9377
2024-10-11T14:16:29.811Z,0.0122,-0.9906,0.1125,0.0697,-0.0429,-0.0967,-0.0047,0.0081,-0.0007,2.8306,1.4610,2.9377
2024-10-11T14:16:29.821Z,0.0144,-0.9901,0.1107,0.0697,-0.0429,-0.0967,-0.0013,0.0095,0.0001,2.8306,1.4610,2.9377
2024-10-11T14:16:29.831Z,0.0129,-0.9921,0.1095,0.0805,-0.0307,-0.0171,-0.0012,0.0099,0.0015,2.8304,1.4611,2.9379
2024-10-11T14:16:29.841Z,0.0146,-0.9902,0.1095,0.0805,-0.0307,-0.0171,0.0024,0.0135,-0.0020,2.8304,1.4611,2.9379
2024-10-11T14:16:29.851Z,0.0121,-0.9883,0.1093,0.0805,-0.0307,-0.0171,0.0035,0.0174,-0.0025,2.8304,1.4611,2.9379
2024-10-11T14:16:29.861Z,0.0107,-0.9889,0.1105,0.1103,-0.0554,-0.0284,0.0065,0.0171,0.0002,2.8301,1.4610,2.9383
2024-10-11T14:16:29.872Z,0.0119,-0.9851,0.1105,0.1103,-0.0554,-0.0284,0.0042,0.0221,-0.0007,2.8301,1.4610,2.9383
2024-10-11T14:16:29.881Z,0.0121,-0.9868,0.1120,0.1103,-0.0554,-0.0284,0.0041,0.0254,-0.0020,2.8301,1.4610,2.9383
2024-10-11T14:16:29.891Z,0.0121,-0.9868,0.1120,0.1052,-0.0770,-0.0449,0.0071,0.0295,-0.0030,2.8297,1.4608,2.9392
2024-10-11T14:16:29.901Z,0.0130,-0.9807,0.1098,0.1052,-0.0770,-0.0449,0.0080,0.0312,-0.0028,2.8297,1.4608,2.9392
2024-10-11T14:16:29.911Z,0.0147,-0.9866,0.1134,0.1052,-0.0770,-0.0449,0.0080,0.0314,-0.0043,2.8297,1.4608,2.9392
2024-10-11T14:16:29.923Z,0.0097,-0.9901,0.1109,0.1101,-0.0393,-0.0440,0.0068,0.0312,-0.0034,2.8299,1.4606,2.9397
2024-10-11T14:16:29.931Z,0.0188,-0.9932,0.1120,0.1101,-0.0393,-0.0440,0.0085,0.0331,-0.0057,2.8299,1.4606,2.9397
2024-10-11T14:16:29.941Z,0.0145,-0.9973,0.1116,0.1101,-0.0393,-0.0440,0.0089,0.0326,-0.0044,2.8299,1.4606,2.9397
2024-10-11T14:16:29.951Z,0.0209,-0.9955,0.1148,0.0621,0.0130,-0.0560,0.0077,0.0329,-0.0041,2.8292,1.4603,2.9411
2024-10-11T14:16:29.961Z,0.0189,-1.0008,0.1149,0.0621,0.0130,-0.0560,0.0096,0.0348,-0.0017,2.8292,1.4603,2.9411
2024-10-11T14:16:29.972Z,0.0145,-0.9994,0.1157,0.0621,0.0130,-0.0560,0.0075,0.0417,-0.0048,2.8292,1.4603,2.9411
2024-10-11T14:16:29.980Z,0.0146,-1.0004,0.1194,0.0684,0.0643,-0.1019,0.0073,0.0474,-0.0047,2.8287,1.4600,2.9425
2024-10-11T14:16:29.991Z,0.0045,-0.9959,0.1175,0.0684,0.0643,-0.1019,0.0083,0.0554,-0.0027,2.8287,1.4600,2.9425
2024-10-11T14:16:30.001Z,-0.0017,-0.9911,0.1123,0.0684,0.0643,-0.1019,0.0092,0.0663,-0.0021,2.8287,1.4600,2.9425
2024-10-11T14:16:30.011Z,-0.0103,-0.9853,0.1048,0.2522,-0.0535,-0.0047,0.0093,0.0784,-0.0024,2.8280,1.4597,2.9447
2024-10-11T14:16:30.021Z,-0.0172,-0.9787,0.0988,0.2522,-0.0535,-0.0047,0.0120,0.0942,-0.0020,2.8280,1.4597,2.9447
2024-10-11T14:16:30.030Z,-0.0207,-0.9754,0.0928,0.2522,-0.0535,-0.0047,0.0154,0.1062,-0.0006,2.8280,1.4597,2.9447
2024-10-11T14:16:30.041Z,-0.0192,-0.9815,0.0991,0.4137,-0.1541,0.1435,0.0140,0.1214,-0.0015,2.8270,1.4594,2.9483
2024-10-11T14:16:30.051Z,-0.0248,-0.9841,0.1037,0.4137,-0.1541,0.1435,0.0147,0.1323,-0.0003,2.8270,1.4594,2.9483
2024-10-11T14:16:30.061Z,-0.0231,-0.9908,0.1110,0.4137,-0.1541,0.1435,0.0179,0.1475,-0.0012,2.8270,1.4594,2.9483
2024-10-11T14:16:30.071Z,-0.0311,-0.9890,0.1144,0.4668,-0.0384,-0.0245,0.0155,0.1593,-0.0034,2.8259,1.4589,2.9532
2024-10-11T14:16:30.081Z,-0.0342,-0.9941,0.1208,0.4668,-0.0384,-0.0245,0.0154,0.1739,-0.0007,2.8259,1.4589,2.9532
2024-10-11T14:16:30.091Z,-0.0397,-0.9921,0.1189,0.4668,-0.0384,-0.0245,0.0158,0.1891,-0.0035,2.8259,1.4589,2.9532
2024-10-11T14:16:30.101Z,-0.0430,-0.9937,0.1135,0.6077,-0.0111,-0.0718,0.0110,0.2008,-0.0054,2.8261,1.4585,2.9581
2024-10-11T14:16:30.111Z,-0.0429,-0.9887,0.1071,0.6077,-0.0111,-0.0718,0.0087,0.2085,-0.0074,2.8261,1.4585,2.9581
2024-10-11T14:16:30.123Z,-0.0317,-0.9857,0.1017,0.6077,-0.0111,-0.0718,0.0110,0.2155,-0.0085,2.8261,1.4585,2.9581
2024-10-11T14:16:30.130Z,-0.0367,-0.9846,0.0984,0.5315,-0.0905,0.1139,0.0114,0.2212,-0.0131,2.8272,1.4581,2.9631
2024-10-11T14:16:30.141Z,-0.0348,-0.9844,0.0968,0.5315,-0.0905,0.1139,0.0129,0.2224,-0.0148,2.8272,1.4581,2.9631
2024-10-11T14:16:30.151Z,-0.0280,-0.9836,0.0957,0.5315,-0.0905,0.1139,0.0134,0.2286,-0.0176,2.8272,1.4581,2.9631
2024-10-11T14:16:30.161Z,-0.0226,-0.9877,0.0976,0.4440,-0.0786,0.1392,0.0166,0.2297,-0.0176,2.8304,1.4577,2.9664
2024-10-11T14:16:30.171Z,-0.0160,-0.9904,0.1003,0.4440,-0.0786,0.1392,0.0138,0.2317,-0.0176,2.8304,1.4577,2.9664
2024-10-11T14:16:30.181Z,-0.0098,-0.9927,0.1028,0.4440,-0.0786,0.1392,0.0165,0.2363,-0.0195,2.8304,1.4577,2.9664
2024-10-11T14:16:30.191Z,-0.0098,-0.9927,0.1028,0.2744,0.0143,0.0491,0.0132,0.2355,-0.0221,2.8349,1.4572,2.9687
2024-10-11T14:16:30.201Z,-0.0033,-0.9946,0.1132,0.2744,0.0143,0.0491,0.0114,0.2349,-0.0229,2.8349,1.4572,2.9687
2024-10-11T14:16:30.211Z,0.0014,-0.9959,0.1155,0.2744,0.0143,0.0491,0.0124,0.2358,-0.0260,2.8349,1.4572,2.9687
2024-10-11T14:16:30.224Z,0.0073,-0.9923,0.1158,0.1472,-0.0051,-0.0178,0.0079,0.2331,-0.0237,2.8402,1.4567,2.9702
2024-10-11T14:16:30.230Z,0.0030,-1.0010,0.1166,0.1472,-0.0051,-0.0178,0.0101,0.2358,-0.0256,2.8402,1.4567,2.9702
2024-10-11T14:16:30.241Z,0.0110,-0.9949,0.1105,0.1472,-0.0051,-0.0178,0.0069,0.2292,-0.0239,2.8402,1.4567,2.9702
2024-10-11T14:16:30.251Z,0.0213,-0.9945,0.1063,0.0021,0.0011,0.0528,0.0105,0.2304,-0.0260,2.8456,1.4563,2.9715
2024-10-11T14:16:30.261Z,0.0079,-0.9994,0.1074,0.0021,0.0011,0.0528,0.0088,0.2266,-0.0254,2.8456,1.4563,2.9715
2024-10-11T14:16:30.272Z,0.0181,-0.9983,0.1053,0.0021,0.0011,0.0528,0.0085,0.2218,-0.0241,2.8456,1.4563,2.9715
2024-10-11T14:16:30.281Z,0.0170,-1.0004,0.1039,-0.0156,0.0449,0.0859,0.0112,0.2186,-0.0269,2.8513,1.4559,2.9724
2024-10-11T14:16:30.291Z,0.0170,-1.0004,0.1039,-0.0156,0.0449,0.0859,0.0075,0.2132,-0.0257,2.8513,1.4559,2.9724
2024-10-11T14:16:30.301Z,0.0186,-1.0021,0.1076,-0.0156,0.0449,0.0859,0.0103,0.2103,-0.0241,2.8513,1.4559,2.9724
2024-10-11T14:16:30.311Z,0.0162,-1.0037,0.1064,0.0189,0.0940,0.0670,0.0085,0.2090,-0.0267,2.8569,1.4555,2.9730
2024-10-11T14:16:30.322Z,0.0142,-1.0048,0.1072,0.0189,0.0940,0.0670,0.0074,0.2045,-0.0242,2.8569,1.4555,2.9730
2024-10-11T14:16:30.331Z,0.0137,-1.0053,0.1116,0.0189,0.0940,0.0670,0.0084,0.2052,-0.0260,2.8569,1.4555,2.9730
2024-10-11T14:16:30.341Z,0.0107,-1.0050,0.1117,0.0785,0.1138,0.0128,0.0087,0.2034,-0.0274,2.8626,1.4551,2.9733
2024-10-11T14:16:30.350Z,0.0099,-1.0033,0.1142,0.0785,0.1138,0.0128,0.0068,0.2029,-0.0262,2.8626,1.4551,2.9733
2024-10-11T14:16:30.361Z,0.0130,-1.0056,0.1144,0.0785,0.1138,0.0128,0.0074,0.2029,-0.0265,2.8626,1.4551,2.9733
2024-10-11T14:16:30.371Z,0.0107,-1.0029,0.1163,0.0721,0.1093,-0.0088,0.0058,0.1999,-0.0284,2.8689,1.4548,2.9728
2024-10-11T14:16:30.381Z,0.0123,-1.0001,0.1202,0.0721,0.1093,-0.0088,0.0043,0.1995,-0.0292,2.8689,1.4548,2.9728
2024-10-11T14:16:30.391Z,0.0153,-0.9990,0.1235,0.0721,0.1093,-0.0088,0.0059,0.1938,-0.0288,2.8689,1.4548,2.9728
2024-10-11T14:16:30.401Z,0.0170,-0.9989,0.1274,0.0361,0.0569,-0.1089,0.0017,0.1922,-0.0297,2.8753,1.4546,2.9721
2024-10-11T14:16:30.411Z,0.0230,-0.9995,0.1302,0.0361,0.0569,-0.1089,0.0009,0.1857,-0.0273,2.8753,1.4546,2.9721
2024-10-11T14:16:30.421Z,0.0312,-0.9986,0.1307,0.0361,0.0569,-0.1089,0.0017,0.1764,-0.0286,2.8753,1.4546,2.9721
2024-10-11T14:16:30.431Z,0.0386,-0.9991,0.1297,-0.1489,0.0547,-0.1490,-0.0031,0.1719,-0.0265,2.8818,1.4544,2.9708
2024-10-11T14:16:30.441Z,0.0447,-1.0015,0.1308,-0.1489,0.0547,-0.1490,-0.0032,0.1623,-0.0258,2.8818,1.4544,2.9708
2024-10-11T14:16:30.451Z,0.0486,-1.0020,0.1273,-0.1489,0.0547,-0.1490,-0.0037,0.1552,-0.0233,2.8818,1.4544,2.9708
2024-10-11T14:16:30.461Z,0.0448,-1.0004,0.1265,-0.2724,0.0792,-0.1292,-0.0054,0.1503,-0.0224,2.8879,1.4544,2.9693
2024-10-11T14:16:30.471Z,0.0445,-1.0002,0.1230,-0.2724,0.0792,-0.1292,-0.0063,0.1473,-0.0209,2.8879,1.4544,2.9693
2024-10-11T14:16:30.480Z,0.0423,-0.9962,0.1196,-0.2724,0.0792,-0.1292,-0.0039,0.1416,-0.0188,2.8879,1.4544,2.9693
2024-10-11T14:16:30.491Z,0.0420,-0.9943,0.1145,-0.2021,0.0161,-0.0337,-0.0067,0.1373,-0.0191,2.8932,1.4545,2.9682
2024-10-11T14:16:30.501Z,0.0475,-0.9908,0.1096,-0.2021,0.0161,-0.0337,-0.0059,0.1295,-0.0159,2.8932,1.4545,2.9682
2024-10-11T14:16:30.510Z,0.0475,-0.9889,0.1084,-0.2021,0.0161,-0.0337,-0.0036,0.1271,-0.0140,2.8932,1.4545,2.9682
2024-10-11T14:16:30.521Z,0.0473,-0.9869,0.1073,-0.2589,-0.0445,0.0673,-0.0046,0.1198,-0.0120,2.8974,1.4546,2.9677
2024-10-11T14:16:30.531Z,0.0486,-0.9820,0.1045,-0.2589,-0.0445,0.0673,-0.0025,0.1145,-0.0108,2.8974,1.4546,2.9677
2024-10-11T14:16:30.541Z,0.0517,-0.9800,0.1057,-0.2589,-0.0445,0.0673,-0.0016,0.1072,-0.0127,2.8974,1.4546,2.9677
2024-10-11T14:16:30.551Z,0.0503,-0.9801,0.1072,-0.2967,-0.1267,0.0833,0.0000,0.1027,-0.0092,2.9002,1.4546,2.9680
2024-10-11T14:16:30.561Z,0.0504,-0.9817,0.1092,-0.2967,-0.1267,0.0833,0.0007,0.0974,-0.0098,2.9002,1.4546,2.9680
2024-10-11T14:16:30.570Z,0.0500,-0.9811,0.1095,-0.2967,-0.1267,0.0833,0.0016,0.0900,-0.0087,2.9002,1.4546,2.9680
2024-10-11T14:16:30.581Z,0.0521,-0.9808,0.1099,-0.2955,-0.1187,0.0546,0.0042,0.0838,-0.0067,2.9021,1.4545,2.9688
2024-10-11T14:16:30.591Z,0.0548,-0.9798,0.1122,-0.2955,-0.1187,0.0546,0.0025,0.0800,-0.0068,2.9021,1.4545,2.9688
2024-10-11T14:16:30.601Z,0.0462,-0.9814,0.1130,-0.2955,-0.1187,0.0546,0.0033,0.0778,-0.0068,2.9021,1.4545,2.9688
2024-10-11T14:16:30.611Z,0.0338,-0.9839,0.1162,-0.1851,-0.1022,-0.0013,0.0049,0.0775,-0.0054,2.9034,1.4543,2.9696
2024-10-11T14:16:30.621Z,0.0314,-0.9822,0.1202,-0.1851,-0.1022,-0.0013,0.0059,0.0765,-0.0054,2.9034,1.4543,2.9696
2024-10-11T14:16:30.631Z,0.0211,-0.9864,0.1205,-0.1851,-0.1022,-0.0013,0.0035,0.0812,-0.0054,2.9034,1.4543,2.9696
2024-10-11T14:16:30.641Z,0.0131,-0.9879,0.1235,0.0277,-0.0544,-0.0703,0.0032,0.0872,-0.0051,2.9046,1.4542,2.9706
2024-10-11T14:16:30.651Z,0.0078,-0.9886,0.1214,0.0277,-0.0544,-0.0703,0.0041,0.0888,-0.0050,2.9046,1.4542,2.9706
2024-10-11T14:16:30.661Z,0.0064,-0.9911,0.1223,0.0277,-0.0544,-0.0703,0.0052,0.0960,-0.0074,2.9046,1.4542,2.9706
2024-10-11T14:16:30.671Z,0.0011,-0.9951,0.1230,0.1594,-0.0012,-0.0834,0.0047,0.0996,-0.0053,2.9059,1.4540,2.9717
2024-10-11T14:16:30.680Z,0.0010,-0.9964,0.1219,0.1594,-0.0012,-0.0834,0.0054,0.1050,-0.0067,2.9059,1.4540,2.9717
2024-10-11T14:16:30.690Z,0.0014,-0.9984,0.1201,0.1594,-0.0012,-0.0834,0.0036,0.1118,-0.0067,2.9059,1.4540,2.9717
2024-10-11T14:16:30.701Z,0.0038,-1.0002,0.1216,0.1742,0.0546,-0.0588,0.0045,0.1159,-0.0109,2.9075,1.4538,2.9730
2024-10-11T14:16:30.711Z,0.0084,-1.0009,0.1221,0.1742,0.0546,-0.0588,0.0032,0.1164,-0.0091,2.9075,1.4538,2.9730
2024-10-11T14:16:30.721Z,0.0131,-0.9979,0.1219,0.1742,0.0546,-0.0588,0.0043,0.1161,-0.0112,2.9075,1.4538,2.9730
2024-10-11T14:16:30.731Z,0.0163,-0.9981,0.1238,0.0397,0.0493,-0.0701,0.0046,0.1148,-0.0118,2.9100,1.4537,2.9738
2024-10-11T14:16:30.740Z,0.0184,-0.9949,0.1227,0.0397,0.0493,-0.0701,0.0032,0.1133,-0.0145,2.9100,1.4537,2.9738
2024-10-11T14:16:30.751Z,0.0180,-0.9950,0.1200,0.0397,0.0493,-0.0701,0.0028,0.1127,-0.0150,2.9100,1.4537,2.9738
2024-10-11T14:16:30.761Z,0.0176,-0.9935,0.1224,0.0308,0.0148,-0.0523,-0.0002,0.1121,-0.0173,2.9134,1.4534,2.9735
2024-10-11T14:16:30.771Z,0.0187,-0.9936,0.1219,0.0308,0.0148,-0.0523,0.0034,0.1111,-0.0225,2.9134,1.4534,2.9735
2024-10-11T14:16:30.781Z,0.0188,-0.9927,0.1190,0.0308,0.0148,-0.0523,0.0081,0.1063,-0.0206,2.9134,1.4534,2.9735
