time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll
2024-10-11T12:36:04.856Z,0.0097,-0.9692,0.2346,0.0431,-0.0484,-0.0307,-0.0020,0.0290,-0.0059,-2.5217,1.3368,3.0860
2024-10-11T12:36:04.866Z,0.0092,-0.9700,0.2366,0.0431,-0.0484,-0.0307,-0.0037,0.0284,-0.0031,-2.5217,1.3368,3.0860
2024-10-11T12:36:04.877Z,0.0073,-0.9700,0.2380,0.0503,-0.0280,-0.0601,-0.0047,0.0309,-0.0036,-2.5212,1.3369,3.0862
2024-10-11T12:36:04.887Z,0.0074,-0.9700,0.2343,0.0503,-0.0280,-0.0601,-0.0035,0.0305,-0.0077,-2.5212,1.3369,3.0862
2024-10-11T12:36:04.896Z,0.0075,-0.9718,0.2338,0.0503,-0.0280,-0.0601,-0.0019,0.0321,-0.0031,-2.5212,1.3369,3.0862
2024-10-11T12:36:04.906Z,0.0079,-0.9727,0.2340,0.0446,-0.0062,-0.0247,-0.0009,0.0307,-0.0077,-2.5207,1.3369,3.0863
2024-10-11T12:36:04.916Z,0.0060,-0.9728,0.2362,0.0446,-0.0062,-0.0247,-0.0020,0.0341,-0.0065,-2.5207,1.3369,3.0863
2024-10-11T12:36:04.926Z,0.0067,-0.9704,0.2358,0.0446,-0.0062,-0.0247,-0.0023,0.0339,-0.0071,-2.5207,1.3369,3.0863
2024-10-11T12:36:04.936Z,0.0067,-0.9705,0.2355,0.0616,-0.0243,-0.0373,-0.0026,0.0354,-0.0115,-2.5198,1.3369,3.0862
2024-10-11T12:36:04.946Z,0.0101,-0.9681,0.2366,0.0616,-0.0243,-0.0373,-0.0000,0.0343,-0.0108,-2.5198,1.3369,3.0862
2024-10-11T12:36:04.956Z,0.0141,-0.9682,0.2384,0.0616,-0.0243,-0.0373,-0.0014,0.0367,-0.0117,-2.5198,1.3369,3.0862
2024-10-11T12:36:04.966Z,0.0130,-0.9675,0.2377,-0.0079,-0.0445,-0.0609,-0.0007,0.0348,-0.0103,-2.5205,1.3363,3.0879
2024-10-11T12:36:04.976Z,0.0147,-0.9658,0.2357,-0.0079,-0.0445,-0.0609,0.0027,0.0358,-0.0098,-2.5205,1.3363,3.0879
2024-10-11T12:36:04.986Z,0.0160,-0.9648,0.2376,-0.0079,-0.0445,-0.0609,-0.0022,0.0370,-0.0101,-2.5205,1.3363,3.0879
2024-10-11T12:36:04.996Z,0.0156,-0.9634,0.2377,-0.0354,-0.0852,-0.0501,0.0021,0.0372,-0.0087,-2.5199,1.3362,3.0882
2024-10-11T12:36:05.006Z,0.0184,-0.9619,0.2365,-0.0354,-0.0852,-0.0501,-0.0001,0.0377,-0.0081,-2.5199,1.3362,3.0882
2024-10-11T12:36:05.016Z,0.0181,-0.9662,0.2355,-0.0354,-0.0852,-0.0501,0.0007,0.0396,-0.0086,-2.5199,1.3362,3.0882
2024-10-11T12:36:05.026Z,0.0158,-0.9667,0.2369,-0.0355,-0.0544,-0.0504,0.0011,0.0378,-0.0105,-2.5191,1.3361,3.0884
2024-10-11T12:36:05.036Z,0.0151,-0.9655,0.2381,-0.0355,-0.0544,-0.0504,0.0010,0.0334,-0.0067,-2.5191,1.3361,3.0884
2024-10-11T12:36:05.046Z,0.0163,-0.9664,0.2405,-0.0355,-0.0544,-0.0504,0.0021,0.0345,-0.0086,-2.5191,1.3361,3.0884
2024-10-11T12:36:05.056Z,0.0227,-0.9647,0.2414,-0.0841,-0.0765,-0.0857,0.0008,0.0321,-0.0056,-2.5184,1.3360,3.0884
2024-10-11T12:36:05.066Z,0.0219,-0.9626,0.2416,-0.0841,-0.0765,-0.0857,-0.0010,0.0296,-0.0044,-2.5184,1.3360,3.0884
2024-10-11T12:36:05.076Z,0.0226,-0.9620,0.2411,-0.0841,-0.0765,-0.0857,-0.0026,0.0281,-0.0047,-2.5184,1.3360,3.0884
2024-10-11T12:36:05.086Z,0.0222,-0.9660,0.2372,-0.0985,-0.0821,-0.0621,-0.0028,0.0225,-0.0017,-2.5180,1.3360,3.0885
2024-10-11T12:36:05.096Z,0.0201,-0.9678,0.2349,-0.0985,-0.0821,-0.0621,-0.0031,0.0183,-0.0022,-2.5180,1.3360,3.0885
2024-10-11T12:36:05.107Z,0.0193,-0.9685,0.2311,-0.0985,-0.0821,-0.0621,-0.0033,0.0102,-0.0025,-2.5180,1.3360,3.0885
2024-10-11T12:36:05.116Z,0.0168,-0.9713,0.2294,-0.0465,-0.0202,0.0252,-0.0032,0.0075,-0.0018,-2.5178,1.3359,3.0883
2024-10-11T12:36:05.127Z,0.0184,-0.9718,0.2291,-0.0465,-0.0202,0.0252,0.0027,0.0026,-0.0007,-2.5178,1.3359,3.0883
2024-10-11T12:36:05.136Z,0.0206,-0.9732,0.2302,-0.0465,-0.0202,0.0252,0.0032,-0.0040,0.0003,-2.5178,1.3359,3.0883
2024-10-11T12:36:05.146Z,0.0198,-0.9736,0.2279,-0.0728,0.0091,0.0432,0.0032,-0.0066,-0.0011,-2.5176,1.3357,3.0877
2024-10-11T12:36:05.156Z,0.0218,-0.9716,0.2257,-0.0728,0.0091,0.0432,0.0055,-0.0113,0.0007,-2.5176,1.3357,3.0877
2024-10-11T12:36:05.166Z,0.0207,-0.9718,0.2265,-0.0728,0.0091,0.0432,0.0051,-0.0116,-0.0026,-2.5176,1.3357,3.0877
2024-10-11T12:36:05.177Z,0.0192,-0.9719,0.2265,-0.0617,-0.0014,0.0584,0.0044,-0.0122,0.0000,-2.5176,1.3355,3.0871
2024-10-11T12:36:05.187Z,0.0207,-0.9710,0.2277,-0.0617,-0.0014,0.0584,0.0079,-0.0145,0.0007,-2.5176,1.3355,3.0871
2024-10-11T12:36:05.196Z,0.0178,-0.9717,0.2298,-0.0617,-0.0014,0.0584,0.0079,-0.0145,0.0007,-2.5176,1.3355,3.0871
2024-10-11T12:36:05.206Z,0.0161,-0.9719,0.2320,-0.0372,-0.0042,0.0131,0.0098,-0.0124,0.0001,-2.5179,1.3352,3.0867
2024-10-11T12:36:05.217Z,0.0190,-0.9729,0.2324,-0.0372,-0.0042,0.0131,0.0132,-0.0097,0.0024,-2.5179,1.3352,3.0867
2024-10-11T12:36:05.226Z,0.0199,-0.9758,0.2321,-0.0372,-0.0042,0.0131,0.0132,-0.0097,0.0024,-2.5179,1.3352,3.0867
2024-10-11T12:36:05.238Z,0.0188,-0.9767,0.2316,-0.0700,0.0419,0.0134,0.0132,-0.0071,0.0049,-2.5183,1.3348,3.0867
2024-10-11T12:36:05.245Z,0.0163,-0.9763,0.2317,-0.0700,0.0419,0.0134,0.0132,-0.0071,0.0049,-2.5183,1.3348,3.0867
2024-10-11T12:36:05.257Z,0.0150,-0.9762,0.2324,-0.0700,0.0419,0.0134,0.0127,-0.0084,0.0049,-2.5183,1.3348,3.0867
2024-10-11T12:36:05.265Z,0.0131,-0.9769,0.2310,0.0012,0.0384,0.0175,0.0127,-0.0084,0.0049,-2.5183,1.3346,3.0861
2024-10-11T12:36:05.278Z,0.0143,-0.9772,0.2271,0.0012,0.0384,0.0175,0.0130,-0.0071,0.0037,-2.5183,1.3346,3.0861
2024-10-11T12:36:05.287Z,0.0132,-0.9765,0.2265,0.0012,0.0384,0.0175,0.0114,-0.0069,0.0061,-2.5183,1.3346,3.0861
2024-10-11T12:36:05.296Z,0.0146,-0.9754,0.2288,-0.0050,0.0355,0.0704,0.0114,-0.0069,0.0061,-2.5188,1.3342,3.0861
2024-10-11T12:36:05.307Z,0.0140,-0.9735,0.2309,-0.0050,0.0355,0.0704,0.0126,-0.0032,0.0071,-2.5188,1.3342,3.0861
2024-10-11T12:36:05.317Z,0.0133,-0.9710,0.2307,-0.0050,0.0355,0.0704,0.0126,-0.0032,0.0071,-2.5188,1.3342,3.0861
2024-10-11T12:36:05.327Z,0.0128,-0.9691,0.2329,0.0052,-0.0256,0.0209,0.0108,-0.0010,0.0039,-2.5194,1.3339,3.0863
2024-10-11T12:36:05.337Z,0.0155,-0.9697,0.2318,0.0052,-0.0256,0.0209,0.0093,0.0048,0.0075,-2.5194,1.3339,3.0863
2024-10-11T12:36:05.347Z,0.0151,-0.9727,0.2323,0.0052,-0.0256,0.0209,0.0068,0.0057,0.0049,-2.5194,1.3339,3.0863
2024-10-11T12:36:05.357Z,0.0145,-0.9729,0.2339,-0.0145,0.0080,0.0219,0.0083,0.0080,0.0051,-2.5203,1.3336,3.0869
2024-10-11T12:36:05.367Z,0.0113,-0.9728,0.2348,-0.0145,0.0080,0.0219,0.0077,0.0087,0.0075,-2.5203,1.3336,3.0869
2024-10-11T12:36:05.377Z,0.0107,-0.9711,0.2378,-0.0145,0.0080,0.0219,0.0077,0.0087,0.0075,-2.5203,1.3336,3.0869
2024-10-11T12:36:05.387Z,0.0085,-0.9715,0.2379,0.0296,-0.0048,-0.0249,0.0071,0.0089,0.0059,-2.5211,1.3335,3.0877
2024-10-11T12:36:05.398Z,0.0081,-0.9717,0.2385,0.0296,-0.0048,-0.0249,0.0048,0.0083,0.0056,-2.5211,1.3335,3.0877
2024-10-11T12:36:05.407Z,0.0069,-0.9705,0.2383,0.0296,-0.0048,-0.0249,0.0041,0.0117,0.0030,-2.5211,1.3335,3.0877
2024-10-11T12:36:05.417Z,0.0063,-0.9706,0.2401,0.0609,-0.0174,-0.0450,0.0024,0.0125,0.0020,-2.5216,1.3335,3.0884
2024-10-11T12:36:05.427Z,0.0046,-0.9744,0.2418,0.0609,-0.0174,-0.0450,0.0024,0.0125,0.0020,-2.5216,1.3335,3.0884
2024-10-11T12:36:05.437Z,0.0042,-0.9766,0.2432,0.0609,-0.0174,-0.0450,-0.0033,0.0126,-0.0012,-2.5216,1.3335,3.0884
2024-10-11T12:36:05.447Z,0.0074,-0.9772,0.2420,0.0477,0.0522,-0.0635,-0.0034,0.0155,-0.0012,-2.5218,1.3335,3.0886
2024-10-11T12:36:05.457Z,0.0088,-0.9793,0.2440,0.0477,0.0522,-0.0635,-0.0066,0.0176,-0.0009,-2.5218,1.3335,3.0886
2024-10-11T12:36:05.467Z,0.0140,-0.9833,0.2427,0.0477,0.0522,-0.0635,-0.0037,0.0202,0.0003,-2.5218,1.3335,3.0886
2024-10-11T12:36:05.479Z,0.0142,-0.9839,0.2397,-0.0178,0.1129,-0.0632,-0.0073,0.0221,-0.0004,-2.5219,1.3336,3.0890
2024-10-11T12:36:05.486Z,0.0179,-0.9870,0.2365,-0.0178,0.1129,-0.0632,-0.0073,0.0221,-0.0004,-2.5219,1.3336,3.0890
2024-10-11T12:36:05.497Z,0.0177,-0.9873,0.2344,-0.0178,0.1129,-0.0632,-0.0055,0.0225,0.0024,-2.5219,1.3336,3.0890
2024-10-11T12:36:05.505Z,0.0174,-0.9871,0.2295,-0.0503,0.1437,0.0330,-0.0055,0.0225,0.0024,-2.5222,1.3337,3.0897
2024-10-11T12:36:05.517Z,0.0163,-0.9867,0.2277,-0.0503,0.1437,0.0330,-0.0067,0.0210,0.0028,-2.5222,1.3337,3.0897
2024-10-11T12:36:05.527Z,0.0161,-0.9854,0.2267,-0.0503,0.1437,0.0330,-0.0067,0.0210,0.0028,-2.5222,1.3337,3.0897
2024-10-11T12:36:05.536Z,0.0124,-0.9828,0.2246,-0.0096,0.1181,0.0925,-0.0066,0.0226,0.0002,-2.5225,1.3339,3.0904
2024-10-11T12:36:05.547Z,0.0134,-0.9801,0.2245,-0.0096,0.1181,0.0925,-0.0063,0.0188,-0.0002,-2.5225,1.3339,3.0904
2024-10-11T12:36:05.557Z,0.0125,-0.9779,0.2269,-0.0096,0.1181,0.0925,-0.0077,0.0198,-0.0023,-2.5225,1.3339,3.0904
2024-10-11T12:36:05.567Z,0.0105,-0.9740,0.2285,0.0169,0.0373,0.0517,-0.0098,0.0185,-0.0012,-2.5226,1.3341,3.0909
2024-10-11T12:36:05.580Z,0.0118,-0.9693,0.2296,0.0169,0.0373,0.0517,-0.0090,0.0152,-0.0010,-2.5226,1.3341,3.0909
2024-10-11T12:36:05.587Z,0.0113,-0.9663,0.2333,0.0169,0.0373,0.0517,-0.0101,0.0120,-0.0009,-2.5226,1.3341,3.0909
2024-10-11T12:36:05.597Z,0.0117,-0.9662,0.2335,-0.0146,-0.0591,0.0015,-0.0091,0.0126,-0.0024,-2.5226,1.3344,3.0911
2024-10-11T12:36:05.607Z,0.0106,-0.9662,0.2330,-0.0146,-0.0591,0.0015,-0.0078,0.0105,-0.0020,-2.5226,1.3344,3.0911
2024-10-11T12:36:05.617Z,0.0140,-0.9670,0.2343,-0.0146,-0.0591,0.0015,-0.0076,0.0108,-0.0025,-2.5226,1.3344,3.0911
2024-10-11T12:36:05.627Z,0.0132,-0.9693,0.2352,-0.0118,-0.0326,-0.0095,-0.0098,0.0101,-0.0022,-2.5225,1.3346,3.0910
2024-10-11T12:36:05.636Z,0.0131,-0.9706,0.2385,-0.0118,-0.0326,-0.0095,-0.0085,0.0080,-0.0031,-2.5225,1.3346,3.0910
2024-10-11T12:36:05.647Z,0.0108,-0.9713,0.2417,-0.0118,-0.0326,-0.0095,-0.0116,0.0073,-0.0023,-2.5225,1.3346,3.0910
2024-10-11T12:36:05.656Z,0.0152,-0.9753,0.2414,-0.0198,0.0209,-0.0765,-0.0119,0.0064,-0.0024,-2.5222,1.3349,3.0908
2024-10-11T12:36:05.666Z,0.0143,-0.9754,0.2428,-0.0198,0.0209,-0.0765,-0.0118,0.0069,-0.0009,-2.5222,1.3349,3.0908
2024-10-11T12:36:05.677Z,0.0172,-0.9750,0.2431,-0.0198,0.0209,-0.0765,-0.0125,0.0087,-0.0013,-2.5222,1.3349,3.0908
2024-10-11T12:36:05.686Z,0.0205,-0.9770,0.2445,-0.0761,0.0421,-0.1105,-0.0140,0.0096,-0.0009,-2.5222,1.3352,3.0907
2024-10-11T12:36:05.697Z,0.0192,-0.9739,0.2399,-0.0761,0.0421,-0.1105,-0.0121,0.0060,-0.0013,-2.5222,1.3352,3.0907
2024-10-11T12:36:05.706Z,0.0182,-0.9751,0.2385,-0.0761,0.0421,-0.1105,-0.0138,0.0050,-0.0024,-2.5222,1.3352,3.0907
2024-10-11T12:36:05.716Z,0.0163,-0.9733,0.2381,-0.0434,0.0131,-0.0518,-0.0125,0.0033,0.0007,-2.5222,1.3356,3.0906
2024-10-11T12:36:05.727Z,0.0172,-0.9752,0.2371,-0.0434,0.0131,-0.0518,-0.0132,0.0019,0.0011,-2.5222,1.3356,3.0906
2024-10-11T12:36:05.737Z,0.0121,-0.9744,0.2368,-0.0434,0.0131,-0.0518,-0.0144,-0.0008,-0.0014,-2.5222,1.3356,3.0906
2024-10-11T12:36:05.747Z,0.0101,-0.9737,0.2377,0.0195,0.0101,-0.0494,-0.0160,-0.0046,-0.0019,-2.5223,1.3359,3.0905
2024-10-11T12:36:05.757Z,0.0111,-0.9742,0.2367,0.0195,0.0101,-0.0494,-0.0118,-0.0023,0.0002,-2.5223,1.3359,3.0905
2024-10-11T12:36:05.767Z,0.0104,-0.9720,0.2363,0.0195,0.0101,-0.0494,-0.0165,-0.0022,-0.0035,-2.5223,1.3359,3.0905
2024-10-11T12:36:05.779Z,0.0108,-0.9714,0.2365,0.0131,-0.0106,-0.0464,-0.0136,-0.0045,-0.0037,-2.5218,1.3362,3.0897
2024-10-11T12:36:05.786Z,0.0136,-0.9703,0.2338,0.0131,-0.0106,-0.0464,-0.0156,-0.0056,-0.0023,-2.5218,1.3362,3.0897
2024-10-11T12:36:05.796Z,0.0152,-0.9707,0.2336,0.0131,-0.0106,-0.0464,-0.0143,-0.0056,-0.0012,-2.5218,1.3362,3.0897
2024-10-11T12:36:05.806Z,0.0186,-0.9695,0.2341,-0.0444,-0.0253,-0.0211,-0.0130,-0.0041,0.0002,-2.5213,1.3365,3.0888
2024-10-11T12:36:05.816Z,0.0190,-0.9685,0.2349,-0.0444,-0.0253,-0.0211,-0.0134,-0.0066,-0.0025,-2.5213,1.3365,3.0888
2024-10-11T12:36:05.827Z,0.0154,-0.9660,0.2313,-0.0444,-0.0253,-0.0211,-0.0121,-0.0063,-0.0007,-2.5213,1.3365,3.0888
2024-10-11T12:36:05.836Z,0.0132,-0.9652,0.2323,-0.0200,-0.0722,0.0020,-0.0124,-0.0063,0.0025,-2.5213,1.3368,3.0884
2024-10-11T12:36:05.846Z,0.0126,-0.9657,0.2323,-0.0200,-0.0722,0.0020,-0.0106,-0.0082,0.0009,-2.5213,1.3368,3.0884
2024-10-11T12:36:05.856Z,0.0148,-0.9677,0.2324,-0.0200,-0.0722,0.0020,-0.0122,-0.0062,0.0021,-2.5213,1.3368,3.0884
2024-10-11T12:36:05.866Z,0.0133,-0.9704,0.2312,-0.0120,-0.0301,-0.0048,-0.0093,-0.0057,0.0008,-2.5216,1.3371,3.0882
2024-10-11T12:36:05.878Z,0.0137,-0.9702,0.2305,-0.0120,-0.0301,-0.0048,-0.0087,-0.0039,0.0011,-2.5216,1.3371,3.0882
2024-10-11T12:36:05.886Z,0.0119,-0.9727,0.2305,-0.0120,-0.0301,-0.0048,-0.0085,-0.0029,0.0005,-2.5216,1.3371,3.0882
2024-10-11T12:36:05.897Z,0.0119,-0.9732,0.2325,0.0084,-0.0057,-0.0068,-0.0086,-0.0055,0.0012,-2.5215,1.3373,3.0877
2024-10-11T12:36:05.906Z,0.0135,-0.9730,0.2343,0.0084,-0.0057,-0.0068,-0.0112,-0.0032,0.0015,-2.5215,1.3373,3.0877
2024-10-11T12:36:05.916Z,0.0132,-0.9726,0.2323,0.0084,-0.0057,-0.0068,-0.0100,-0.0050,0.0029,-2.5215,1.3373,3.0877
2024-10-11T12:36:05.928Z,0.0111,-0.9724,0.2310,0.0089,0.0030,-0.0089,-0.0087,-0.0038,0.0034,-2.5217,1.3375,3.0875
2024-10-11T12:36:05.936Z,0.0089,-0.9717,0.2274,0.0089,0.0030,-0.0089,-0.0065,-0.0022,0.0041,-2.5217,1.3375,3.0875
2024-10-11T12:36:05.947Z,0.0085,-0.9710,0.2277,0.0089,0.0030,-0.0089,-0.0082,-0.0046,0.0032,-2.5217,1.3375,3.0875
2024-10-11T12:36:05.957Z,0.0056,-0.9682,0.2272,0.0573,-0.0379,0.0298,-0.0078,-0.0040,-0.0002,-2.5221,1.3377,3.0875
2024-10-11T12:36:05.966Z,0.0016,-0.9682,0.2275,0.0573,-0.0379,0.0298,-0.0049,-0.0065,-0.0001,-2.5221,1.3377,3.0875
