time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll
2024-10-11T13:13:20.174Z,0.0333,-0.9707,0.2043,-0.0634,-0.0637,0.1703,0.0117,-0.0224,0.0024,-2.6062,1.3500,3.0267
2024-10-11T13:13:20.184Z,0.0340,-0.9738,0.2069,-0.0634,-0.0637,0.1703,0.0102,-0.0191,0.0059,-2.6062,1.3500,3.0267
2024-10-11T13:13:20.193Z,0.0315,-0.9766,0.2100,-0.0874,-0.0180,0.1074,0.0107,-0.0187,0.0052,-2.6072,1.3497,3.0268
2024-10-11T13:13:20.204Z,0.0332,-0.9770,0.2134,-0.0874,-0.0180,0.1074,0.0115,-0.0189,0.0035,-2.6072,1.3497,3.0268
2024-10-11T13:13:20.214Z,0.0308,-0.9776,0.2172,-0.0874,-0.0180,0.1074,0.0101,-0.0122,0.0017,-2.6072,1.3497,3.0268
2024-10-11T13:13:20.224Z,0.0303,-0.9800,0.2209,-0.0550,0.0193,0.0093,0.0061,-0.0124,0.0048,-2.6079,1.3494,3.0266
2024-10-11T13:13:20.234Z,0.0293,-0.9801,0.2236,-0.0550,0.0193,0.0093,0.0108,-0.0109,0.0035,-2.6079,1.3494,3.0266
2024-10-11T13:13:20.244Z,0.0271,-0.9800,0.2243,-0.0550,0.0193,0.0093,0.0055,-0.0088,0.0025,-2.6079,1.3494,3.0266
2024-10-11T13:13:20.254Z,0.0278,-0.9791,0.2260,-0.0183,0.0440,-0.0586,0.0065,-0.0080,0.0047,-2.6085,1.3492,3.0267
2024-10-11T13:13:20.264Z,0.0282,-0.9792,0.2266,-0.0183,0.0440,-0.0586,0.0040,-0.0059,0.0041,-2.6085,1.3492,3.0267
2024-10-11T13:13:20.274Z,0.0293,-0.9781,0.2255,-0.0183,0.0440,-0.0586,0.0033,-0.0061,0.0025,-2.6085,1.3492,3.0267
2024-10-11T13:13:20.284Z,0.0293,-0.9777,0.2231,-0.0408,0.0252,-0.0680,0.0050,-0.0072,0.0037,-2.6092,1.3490,3.0269
2024-10-11T13:13:20.293Z,0.0306,-0.9769,0.2210,-0.0408,0.0252,-0.0680,0.0040,-0.0084,0.0048,-2.6092,1.3490,3.0269
2024-10-11T13:13:20.305Z,0.0302,-0.9761,0.2220,-0.0498,0.0059,-0.0328,0.0030,-0.0083,0.0029,-2.6100,1.3489,3.0271
2024-10-11T13:13:20.313Z,0.0281,-0.9775,0.2207,-0.0498,0.0059,-0.0328,0.0021,-0.0098,0.0023,-2.6100,1.3489,3.0271
2024-10-11T13:13:20.324Z,0.0299,-0.9751,0.2197,-0.0498,0.0059,-0.0328,0.0027,-0.0096,0.0040,-2.6100,1.3489,3.0271
2024-10-11T13:13:20.335Z,0.0282,-0.9762,0.2182,-0.0302,0.0077,0.0065,0.0019,-0.0090,0.0069,-2.6108,1.3487,3.0274
2024-10-11T13:13:20.343Z,0.0315,-0.9786,0.2177,-0.0302,0.0077,0.0065,0.0028,-0.0070,0.0038,-2.6108,1.3487,3.0274
2024-10-11T13:13:20.354Z,0.0296,-0.9791,0.2147,-0.0302,0.0077,0.0065,0.0015,-0.0066,0.0030,-2.6108,1.3487,3.0274
2024-10-11T13:13:20.365Z,0.0287,-0.9800,0.2153,-0.0362,0.0454,0.0358,0.0032,-0.0061,0.0057,-2.6116,1.3486,3.0277
2024-10-11T13:13:20.374Z,0.0304,-0.9807,0.2123,-0.0362,0.0454,0.0358,0.0023,-0.0070,0.0051,-2.6116,1.3486,3.0277
2024-10-11T13:13:20.384Z,0.0300,-0.9816,0.2132,-0.0362,0.0454,0.0358,0.0017,-0.0107,0.0059,-2.6116,1.3486,3.0277
2024-10-11T13:13:20.393Z,0.0294,-0.9833,0.2148,-0.0362,0.0454,0.0358,0.0037,-0.0096,0.0051,-2.6116,1.3486,3.0277
2024-10-11T13:13:20.404Z,0.0279,-0.9808,0.2152,-0.0429,0.0775,0.0419,0.0043,-0.0120,0.0069,-2.6124,1.3485,3.0280
2024-10-11T13:13:20.414Z,0.0278,-0.9791,0.2163,-0.0429,0.0775,0.0419,0.0034,-0.0149,0.0082,-2.6124,1.3485,3.0280
2024-10-11T13:13:20.426Z,0.0219,-0.9781,0.2178,0.0295,0.0268,0.0137,0.0055,-0.0130,0.0052,-2.6134,1.3484,3.0283
2024-10-11T13:13:20.434Z,0.0197,-0.9767,0.2200,0.0295,0.0268,0.0137,0.0025,-0.0095,0.0031,-2.6134,1.3484,3.0283
2024-10-11T13:13:20.444Z,0.0179,-0.9747,0.2227,0.0295,0.0268,0.0137,0.0027,-0.0081,0.0033,-2.6134,1.3484,3.0283
2024-10-11T13:13:20.455Z,0.0159,-0.9734,0.2241,0.0889,-0.0187,-0.0479,0.0025,-0.0097,0.0036,-2.6140,1.3483,3.0284
2024-10-11T13:13:20.464Z,0.0161,-0.9727,0.2261,0.0889,-0.0187,-0.0479,-0.0005,-0.0048,0.0030,-2.6140,1.3483,3.0284
2024-10-11T13:13:20.474Z,0.0162,-0.9720,0.2278,0.0889,-0.0187,-0.0479,-0.0002,-0.0089,0.0016,-2.6140,1.3483,3.0284
2024-10-11T13:13:20.485Z,0.0171,-0.9680,0.2279,0.0775,-0.0722,-0.0847,0.0000,-0.0106,0.0019,-2.6144,1.3483,3.0282
2024-10-11T13:13:20.493Z,0.0195,-0.9702,0.2263,0.0775,-0.0722,-0.0847,-0.0002,-0.0095,0.0008,-2.6144,1.3483,3.0282
2024-10-11T13:13:20.504Z,0.0199,-0.9715,0.2233,0.0775,-0.0722,-0.0847,-0.0000,-0.0128,0.0033,-2.6144,1.3483,3.0282
2024-10-11T13:13:20.515Z,0.0218,-0.9712,0.2233,0.0308,-0.0406,-0.0391,-0.0001,-0.0119,0.0027,-2.6150,1.3483,3.0282
2024-10-11T13:13:20.524Z,0.0208,-0.9711,0.2215,0.0308,-0.0406,-0.0391,-0.0027,-0.0130,0.0045,-2.6150,1.3483,3.0282
2024-10-11T13:13:20.534Z,0.0205,-0.9713,0.2196,0.0308,-0.0406,-0.0391,0.0013,-0.0128,0.0028,-2.6150,1.3483,3.0282
2024-10-11T13:13:20.543Z,0.0226,-0.9747,0.2184,0.0308,-0.0406,-0.0391,0.0016,-0.0128,0.0018,-2.6150,1.3483,3.0282
2024-10-11T13:13:20.554Z,0.0231,-0.9764,0.2180,0.0227,-0.0065,0.0095,-0.0015,-0.0062,0.0019,-2.6159,1.3482,3.0285
2024-10-11T13:13:20.564Z,0.0244,-0.9810,0.2174,0.0227,-0.0065,0.0095,-0.0015,-0.0035,0.0032,-2.6159,1.3482,3.0285
2024-10-11T13:13:20.576Z,0.0247,-0.9814,0.2169,0.0015,0.0596,0.0242,-0.0004,0.0005,0.0014,-2.6166,1.3482,3.0288
2024-10-11T13:13:20.584Z,0.0229,-0.9817,0.2185,0.0015,0.0596,0.0242,0.0009,0.0023,0.0024,-2.6166,1.3482,3.0288
2024-10-11T13:13:20.593Z,0.0244,-0.9810,0.2162,0.0015,0.0596,0.0242,0.0023,0.0038,0.0008,-2.6166,1.3482,3.0288
2024-10-11T13:13:20.605Z,0.0215,-0.9793,0.2172,0.0324,0.0389,0.0216,-0.0011,0.0067,0.0019,-2.6170,1.3481,3.0291
2024-10-11T13:13:20.614Z,0.0220,-0.9762,0.2161,0.0324,0.0389,0.0216,0.0024,0.0041,0.0025,-2.6170,1.3481,3.0291
2024-10-11T13:13:20.624Z,0.0219,-0.9755,0.2148,0.0324,0.0389,0.0216,0.0030,0.0067,0.0015,-2.6170,1.3481,3.0291
2024-10-11T13:13:20.634Z,0.0222,-0.9745,0.2158,0.0241,-0.0083,0.0361,0.0026,0.0098,0.0008,-2.6175,1.3481,3.0296
2024-10-11T13:13:20.643Z,0.0228,-0.9734,0.2189,0.0241,-0.0083,0.0361,-0.0011,0.0139,0.0015,-2.6175,1.3481,3.0296
2024-10-11T13:13:20.654Z,0.0239,-0.9767,0.2189,0.0241,-0.0083,0.0361,-0.0026,0.0153,0.0019,-2.6175,1.3481,3.0296
2024-10-11T13:13:20.665Z,0.0225,-0.9785,0.2180,0.0204,0.0317,0.0150,0.0013,0.0150,0.0036,-2.6180,1.3481,3.0302
2024-10-11T13:13:20.675Z,0.0275,-0.9791,0.2191,0.0204,0.0317,0.0150,-0.0010,0.0196,0.0009,-2.6180,1.3481,3.0302
2024-10-11T13:13:20.684Z,0.0265,-0.9804,0.2193,0.0204,0.0317,0.0150,-0.0030,0.0191,0.0014,-2.6180,1.3481,3.0302
2024-10-11T13:13:20.695Z,0.0281,-0.9803,0.2244,-0.0374,0.0486,-0.0486,-0.0007,0.0257,0.0051,-2.6186,1.3482,3.0312
2024-10-11T13:13:20.704Z,0.0236,-0.9802,0.2256,-0.0374,0.0486,-0.0486,-0.0044,0.0264,0.0029,-2.6186,1.3482,3.0312
2024-10-11T13:13:20.714Z,0.0260,-0.9821,0.2261,-0.0374,0.0486,-0.0486,-0.0067,0.0312,0.0025,-2.6186,1.3482,3.0312
2024-10-11T13:13:20.726Z,0.0247,-0.9811,0.2279,-0.0064,0.0567,-0.0843,-0.0100,0.0394,0.0026,-2.6190,1.3484,3.0324
2024-10-11T13:13:20.734Z,0.0272,-0.9805,0.2265,-0.0064,0.0567,-0.0843,-0.0083,0.0395,0.0020,-2.6190,1.3484,3.0324
2024-10-11T13:13:20.744Z,0.0265,-0.9781,0.2266,-0.0064,0.0567,-0.0843,-0.0095,0.0388,0.0036,-2.6190,1.3484,3.0324
2024-10-11T13:13:20.754Z,0.0266,-0.9780,0.2249,-0.0283,0.0257,-0.0573,-0.0088,0.0379,0.0039,-2.6195,1.3486,3.0338
2024-10-11T13:13:20.764Z,0.0268,-0.9758,0.2254,-0.0283,0.0257,-0.0573,-0.0121,0.0382,0.0013,-2.6195,1.3486,3.0338
2024-10-11T13:13:20.774Z,0.0267,-0.9725,0.2247,-0.0283,0.0257,-0.0573,-0.0104,0.0382,0.0045,-2.6195,1.3486,3.0338
2024-10-11T13:13:20.784Z,0.0232,-0.9689,0.2223,0.0026,-0.0644,-0.0339,-0.0104,0.0354,0.0024,-2.6197,1.3489,3.0348
2024-10-11T13:13:20.794Z,0.0232,-0.9664,0.2207,0.0026,-0.0644,-0.0339,-0.0065,0.0353,-0.0002,-2.6197,1.3489,3.0348
2024-10-11T13:13:20.804Z,0.0227,-0.9655,0.2200,0.0026,-0.0644,-0.0339,-0.0108,0.0356,0.0002,-2.6197,1.3489,3.0348
2024-10-11T13:13:20.814Z,0.0209,-0.9680,0.2162,0.0234,-0.0737,0.0236,-0.0099,0.0338,-0.0017,-2.6195,1.3491,3.0354
2024-10-11T13:13:20.824Z,0.0192,-0.9699,0.2146,0.0234,-0.0737,0.0236,-0.0085,0.0292,-0.0071,-2.6195,1.3491,3.0354
2024-10-11T13:13:20.834Z,0.0190,-0.9727,0.2118,0.0234,-0.0737,0.0236,-0.0090,0.0280,-0.0064,-2.6195,1.3491,3.0354
2024-10-11T13:13:20.844Z,0.0212,-0.9755,0.2088,0.0210,-0.0006,0.0950,-0.0095,0.0241,-0.0084,-2.6186,1.3493,3.0350
2024-10-11T13:13:20.853Z,0.0248,-0.9777,0.2055,0.0210,-0.0006,0.0950,-0.0059,0.0178,-0.0066,-2.6186,1.3493,3.0350
2024-10-11T13:13:20.864Z,0.0293,-0.9782,0.2035,0.0210,-0.0006,0.0950,-0.0061,0.0165,-0.0098,-2.6186,1.3493,3.0350
2024-10-11T13:13:20.877Z,0.0273,-0.9793,0.2041,-0.0368,0.0363,0.1400,-0.0030,0.0106,-0.0087,-2.6175,1.3494,3.0342
2024-10-11T13:13:20.884Z,0.0278,-0.9791,0.2016,-0.0368,0.0363,0.1400,-0.0036,0.0125,-0.0083,-2.6175,1.3494,3.0342
2024-10-11T13:13:20.895Z,0.0280,-0.9783,0.2025,-0.0368,0.0363,0.1400,-0.0011,0.0115,-0.0099,-2.6175,1.3494,3.0342
2024-10-11T13:13:20.904Z,0.0268,-0.9765,0.2042,-0.0305,0.0088,0.1385,0.0002,0.0137,-0.0073,-2.6166,1.3494,3.0334
2024-10-11T13:13:20.914Z,0.0288,-0.9762,0.2055,-0.0305,0.0088,0.1385,0.0004,0.0159,-0.0083,-2.6166,1.3494,3.0334
2024-10-11T13:13:20.924Z,0.0287,-0.9749,0.2062,-0.0305,0.0088,0.1385,0.0008,0.0172,-0.0076,-2.6166,1.3494,3.0334
2024-10-11T13:13:20.934Z,0.0286,-0.9750,0.2072,-0.0463,-0.0058,0.1097,0.0033,0.0183,-0.0067,-2.6155,1.3493,3.0327
2024-10-11T13:13:20.943Z,0.0243,-0.9762,0.2109,-0.0463,-0.0058,0.1097,0.0030,0.0168,-0.0062,-2.6155,1.3493,3.0327
2024-10-11T13:13:20.954Z,0.0242,-0.9761,0.2128,-0.0463,-0.0058,0.1097,0.0012,0.0170,-0.0097,-2.6155,1.3493,3.0327
2024-10-11T13:13:20.964Z,0.0211,-0.9760,0.2149,0.0289,0.0048,0.0350,0.0031,0.0157,-0.0104,-2.6145,1.3492,3.0320
2024-10-11T13:13:20.975Z,0.0177,-0.9778,0.2167,0.0289,0.0048,0.0350,0.0037,0.0166,-0.0116,-2.6145,1.3492,3.0320
2024-10-11T13:13:20.984Z,0.0191,-0.9761,0.2191,0.0289,0.0048,0.0350,0.0050,0.0211,-0.0127,-2.6145,1.3492,3.0320
2024-10-11T13:13:20.994Z,0.0169,-0.9753,0.2208,0.0731,-0.0017,-0.0207,0.0074,0.0192,-0.0149,-2.6129,1.3490,3.0308
2024-10-11T13:13:21.004Z,0.0144,-0.9747,0.2225,0.0731,-0.0017,-0.0207,0.0022,0.0215,-0.0160,-2.6129,1.3490,3.0308
2024-10-11T13:13:21.014Z,0.0166,-0.9739,0.2203,0.0731,-0.0017,-0.0207,0.0048,0.0225,-0.0174,-2.6129,1.3490,3.0308
2024-10-11T13:13:21.025Z,0.0154,-0.9723,0.2233,0.0914,-0.0312,-0.0437,0.0061,0.0203,-0.0175,-2.6109,1.3488,3.0292
2024-10-11T13:13:21.033Z,0.0184,-0.9697,0.2217,0.0914,-0.0312,-0.0437,0.0066,0.0191,-0.0184,-2.6109,1.3488,3.0292
2024-10-11T13:13:21.043Z,0.0215,-0.9700,0.2224,0.0914,-0.0312,-0.0437,0.0053,0.0170,-0.0198,-2.6109,1.3488,3.0292
2024-10-11T13:13:21.054Z,0.0204,-0.9688,0.2227,0.0465,-0.0645,-0.0360,0.0047,0.0161,-0.0201,-2.6088,1.3485,3.0274
2024-10-11T13:13:21.064Z,0.0233,-0.9677,0.2195,0.0465,-0.0645,-0.0360,0.0041,0.0138,-0.0170,-2.6088,1.3485,3.0274
2024-10-11T13:13:21.075Z,0.0272,-0.9673,0.2202,0.0465,-0.0645,-0.0360,0.0054,0.0177,-0.0203,-2.6088,1.3485,3.0274
2024-10-11T13:13:21.084Z,0.0276,-0.9675,0.2180,-0.0197,-0.0770,0.0122,0.0059,0.0137,-0.0224,-2.6066,1.3483,3.0254
2024-10-11T13:13:21.094Z,0.0287,-0.9677,0.2167,-0.0197,-0.0770,0.0122,0.0075,0.0201,-0.0156,-2.6066,1.3483,3.0254
2024-10-11T13:13:21.103Z,0.0308,-0.9687,0.2142,-0.0197,-0.0770,0.0122,0.0052,0.0208,-0.0166,-2.6066,1.3483,3.0254
2024-10-11T13:13:21.114Z,0.0320,-0.9704,0.2102,-0.0595,-0.0481,0.0905,0.0052,0.0248,-0.0160,-2.6047,1.3480,3.0240
2024-10-11T13:13:21.126Z,0.0309,-0.9715,0.2096,-0.0595,-0.0481,0.0905,0.0051,0.0296,-0.0116,-2.6047,1.3480,3.0240
2024-10-11T13:13:21.134Z,0.0321,-0.9744,0.2079,-0.0595,-0.0481,0.0905,0.0039,0.0323,-0.0131,-2.6047,1.3480,3.0240
2024-10-11T13:13:21.144Z,0.0317,-0.9745,0.2062,-0.0552,-0.0073,0.1316,0.0081,0.0346,-0.0106,-2.6034,1.3478,3.0235
2024-10-11T13:13:21.153Z,0.0327,-0.9775,0.2082,-0.0552,-0.0073,0.1316,0.0057,0.0361,-0.0064,-2.6034,1.3478,3.0235
2024-10-11T13:13:21.164Z,0.0312,-0.9778,0.2076,-0.0552,-0.0073,0.1316,0.0044,0.0382,-0.0077,-2.6034,1.3478,3.0235
2024-10-11T13:13:21.175Z,0.0297,-0.9790,0.2080,-0.0357,0.0370,0.1157,0.0038,0.0423,-0.0060,-2.6028,1.3476,3.0238
2024-10-11T13:13:21.184Z,0.0283,-0.9790,0.2105,-0.0357,0.0370,0.1157,0.0031,0.0432,-0.0050,-2.6028,1.3476,3.0238
2024-10-11T13:13:21.194Z,0.0233,-0.9771,0.2158,-0.0357,0.0370,0.1157,0.0018,0.0442,-0.0044,-2.6028,1.3476,3.0238
2024-10-11T13:13:21.204Z,0.0269,-0.9755,0.2195,-0.0101,0.0032,0.0042,0.0014,0.0459,-0.0058,-2.6022,1.3475,3.0243
2024-10-11T13:13:21.214Z,0.0239,-0.9777,0.2226,-0.0101,0.0032,0.0042,-0.0016,0.0512,-0.0053,-2.6022,1.3475,3.0243
2024-10-11T13:13:21.225Z,0.0225,-0.9788,0.2248,-0.0101,0.0032,0.0042,0.0014,0.0520,-0.0067,-2.6022,1.3475,3.0243
2024-10-11T13:13:21.234Z,0.0229,-0.9819,0.2243,0.0279,0.0665,-0.0431,0.0002,0.0578,-0.0057,-2.6015,1.3475,3.0249
2024-10-11T13:13:21.244Z,0.0227,-0.9846,0.2248,0.0279,0.0665,-0.0431,-0.0016,0.0554,-0.0031,-2.6015,1.3475,3.0249
2024-10-11T13:13:21.253Z,0.0266,-0.9896,0.2258,0.0279,0.0665,-0.0431,-0.0041,0.0545,-0.0037,-2.6015,1.3475,3.0249
2024-10-11T13:13:21.264Z,0.0247,-0.9923,0.2221,0.0091,0.1675,-0.0218,-0.0019,0.0527,-0.0008,-2.6009,1.3476,3.0258
2024-10-11T13:13:21.275Z,0.0298,-0.9946,0.2199,0.0091,0.1675,-0.0218,-0.0076,0.0542,-0.0023,-2.6009,1.3476,3.0258
2024-10-11T13:13:21.284Z,0.0273,-0.9945,0.2178,0.0091,0.1675,-0.0218,-0.0040,0.0545,-0.0026,-2.6009,1.3476,3.0258
2024-10-11T13:13:21.295Z,0.0265,-0.9935,0.2152,-0.0113,0.1789,0.0448,-0.0063,0.0521,-0.0020,-2.6005,1.3478,3.0267
2024-10-11T13:13:21.304Z,0.0253,-0.9914,0.2149,-0.0113,0.1789,0.0448,-0.0096,0.0512,-0.0047,-2.6005,1.3478,3.0267
2024-10-11T13:13:21.314Z,0.0262,-0.9895,0.2154,-0.0113,0.1789,0.0448,-0.0107,0.0552,-0.0049,-2.6005,1.3478,3.0267
2024-10-11T13:13:21.325Z,0.0297,-0.9864,0.2156,-0.0446,0.1087,0.0389,-0.0089,0.0537,-0.0038,-2.6000,1.3480,3.0275
2024-10-11T13:13:21.334Z,0.0300,-0.9853,0.2163,-0.0446,0.1087,0.0389,-0.0107,0.0546,-0.0038,-2.6000,1.3480,3.0275
2024-10-11T13:13:21.344Z,0.0302,-0.9825,0.2192,-0.0446,0.1087,0.0389,-0.0097,0.0577,-0.0026,-2.6000,1.3480,3.0275
2024-10-11T13:13:21.354Z,0.0306,-0.9801,0.2194,-0.0555,0.0470,-0.0004,-0.0084,0.0542,-0.0051,-2.5995,1.3482,3.0284
2024-10-11T13:13:21.364Z,0.0266,-0.9766,0.2178,-0.0555,0.0470,-0.0004,-0.0099,0.0517,-0.0033,-2.5995,1.3482,3.0284
2024-10-11T13:13:21.374Z,0.0276,-0.9715,0.2204,-0.0555,0.0470,-0.0004,-0.0120,0.0509,-0.0019,-2.5995,1.3482,3.0284
2024-10-11T13:13:21.384Z,0.0256,-0.9709,0.2225,-0.0082,-0.0444,-0.0330,-0.0112,0.0508,-0.0059,-2.5991,1.3484,3.0292
2024-10-11T13:13:21.393Z,0.0271,-0.9677,0.2244,-0.0082,-0.0444,-0.0330,-0.0108,0.0487,-0.0039,-2.5991,1.3484,3.0292
2024-10-11T13:13:21.404Z,0.0251,-0.9667,0.2259,-0.0082,-0.0444,-0.0330,-0.0107,0.0463,-0.0052,-2.5991,1.3484,3.0292
2024-10-11T13:13:21.414Z,0.0250,-0.9663,0.2269,-0.0040,-0.0895,-0.0788,-0.0127,0.0489,-0.0045,-2.5983,1.3487,3.0297
2024-10-11T13:13:21.424Z,0.0246,-0.9656,0.2278,-0.0040,-0.0895,-0.0788,-0.0116,0.0501,-0.0049,-2.5983,1.3487,3.0297
2024-10-11T13:13:21.434Z,0.0245,-0.9654,0.2297,-0.0040,-0.0895,-0.0788,-0.0157,0.0504,-0.0100,-2.5983,1.3487,3.0297
2024-10-11T13:13:21.444Z,0.0259,-0.9676,0.2294,-0.0134,-0.0776,-0.1072,-0.0151,0.0511,-0.0079,-2.5972,1.3491,3.0299
2024-10-11T13:13:21.453Z,0.0258,-0.9701,0.2298,-0.0134,-0.0776,-0.1072,-0.0163,0.0558,-0.0052,-2.5972,1.3491,3.0299
2024-10-11T13:13:21.463Z,0.0289,-0.9735,0.2306,-0.0134,-0.0776,-0.1072,-0.0175,0.0544,-0.0089,-2.5972,1.3491,3.0299
2024-10-11T13:13:21.474Z,0.0298,-0.9739,0.2298,-0.0526,-0.0168,-0.1145,-0.0168,0.0534,-0.0050,-2.5960,1.3495,3.0301
2024-10-11T13:13:21.484Z,0.0320,-0.9779,0.2281,-0.0526,-0.0168,-0.1145,-0.0158,0.0531,-0.0061,-2.5960,1.3495,3.0301
2024-10-11T13:13:21.494Z,0.0341,-0.9776,0.2286,-0.0526,-0.0168,-0.1145,-0.0165,0.0530,-0.0060,-2.5960,1.3495,3.0301
2024-10-11T13:13:21.504Z,0.0327,-0.9792,0.2284,-0.0826,0.0345,-0.1046,-0.0126,0.0511,-0.0020,-2.5953,1.3499,3.0307
2024-10-11T13:13:21.514Z,0.0334,-0.9779,0.2255,-0.0826,0.0345,-0.1046,-0.0147,0.0483,-0.0044,-2.5953,1.3499,3.0307
2024-10-11T13:13:21.524Z,0.0298,-0.9772,0.2231,-0.0826,0.0345,-0.1046,-0.0146,0.0493,-0.0042,-2.5953,1.3499,3.0307
2024-10-11T13:13:21.534Z,0.0322,-0.9757,0.2243,-0.0795,-0.0004,-0.0674,-0.0131,0.0474,-0.0055,-2.5944,1.3503,3.0310
2024-10-11T13:13:21.543Z,0.0280,-0.9739,0.2233,-0.0795,-0.0004,-0.0674,-0.0131,0.0506,-0.0076,-2.5944,1.3503,3.0310
2024-10-11T13:13:21.555Z,0.0317,-0.9719,0.2214,-0.0795,-0.0004,-0.0674,-0.0122,0.0488,-0.0071,-2.5944,1.3503,3.0310
2024-10-11T13:13:21.564Z,0.0357,-0.9703,0.2206,-0.1136,-0.0545,-0.0337,-0.0099,0.0478,-0.0074,-2.5931,1.3505,3.0310
2024-10-11T13:13:21.574Z,0.0354,-0.9678,0.2182,-0.1136,-0.0545,-0.0337,-0.0100,0.0457,-0.0073,-2.5931,1.3505,3.0310
2024-10-11T13:13:21.584Z,0.0335,-0.9662,0.2164,-0.1136,-0.0545,-0.0337,-0.0083,0.0443,-0.0101,-2.5931,1.3505,3.0310
2024-10-11T13:13:21.593Z,0.0284,-0.9680,0.2097,-0.0417,-0.0770,0.0720,-0.0078,0.0523,-0.0109,-2.5917,1.3507,3.0308
2024-10-11T13:13:21.604Z,0.0179,-0.9725,0.1933,-0.0417,-0.0770,0.0720,-0.0107,0.0647,-0.0114,-2.5917,1.3507,3.0308
2024-10-11T13:13:21.614Z,0.0222,-0.9801,0.1844,-0.0417,-0.0770,0.0720,-0.0124,0.0708,-0.0127,-2.5917,1.3507,3.0308
2024-10-11T13:13:21.624Z,0.0257,-0.9764,0.1976,-0.0161,0.0048,0.1878,-0.0105,0.0582,-0.0077,-2.5904,1.3509,3.0311
2024-10-11T13:13:21.634Z,0.0365,-0.9651,0.2180,-0.0161,0.0048,0.1878,-0.0051,0.0429,-0.0020,-2.5904,1.3509,3.0311
2024-10-11T13:13:21.643Z,0.0315,-0.9627,0.2256,-0.0161,0.0048,0.1878,-0.0016,0.0361,-0.0043,-2.5904,1.3509,3.0311
2024-10-11T13:13:21.654Z,0.0285,-0.9687,0.2201,-0.0446,-0.0709,-0.0329,-0.0018,0.0390,-0.0057,-2.5898,1.3510,3.0314
2024-10-11T13:13:21.664Z,0.0218,-0.9724,0.2142,-0.0446,-0.0709,-0.0329,-0.0011,0.0407,-0.0058,-2.5898,1.3510,3.0314
